@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {511_interviewer_train,108_subset_train}

@DATA
0.196496,0.042197,2.891234,0.272374,0.223929,1.305963,0.009218,0.352083,-22.910101,2.217404,-0.153596,-0.201817,0.080315,0.260940,-0.239445,-0.317396,-0.140306,-0.045930,-0.344330,-0.062666,-0.140204,0.008784,0.006162,0.031767,0.031496,0.024740,0.011318,0.016975,0.007452,0.010224,0.016029,0.022811,0.001808,0.016144,0.134278,0.027185,0.370829,0.121958,0.046701,0.746854,0.006042,0.255292,1.357512,0.471591,0.711448,0.528096,0.318236,0.277773,0.154990,0.386357,0.344366,0.105344,0.210622,0.144913,0.079677,0.003571,0.003616,0.017502,0.028911,0.027512,0.009087,0.010452,0.009152,0.007800,0.019411,0.020550,0.001039,0.007445,108_subset_train
0.068335,0.117257,3.264538,0.139994,0.171146,0.422591,0.010834,0.118250,-22.594637,3.209975,-0.471728,-0.117670,-0.514194,0.385312,0.028732,0.070647,-0.159415,0.055072,-0.049986,-0.105123,0.154158,0.015974,0.002393,0.013277,0.034853,0.014726,0.002081,0.010191,0.003842,0.022110,0.024972,0.050330,0.003295,0.025417,0.053838,0.052069,0.044706,0.064428,0.044041,0.563623,0.007528,0.131125,0.883735,0.589259,0.652462,0.219908,0.567494,0.395678,0.248413,0.298972,0.299095,0.293287,0.159915,0.094496,0.164112,0.022541,0.003646,0.009181,0.036396,0.019432,0.000821,0.007079,0.008277,0.028238,0.017159,0.051751,0.004041,0.008157,108_subset_train
0.091302,0.016576,2.989780,0.180168,0.201258,0.566693,0.010456,0.124750,-25.378766,2.737082,0.064291,-0.432215,-0.301410,0.285323,-0.299569,-0.061092,-0.235038,0.031663,-0.089432,-0.071954,-0.133080,0.021888,0.008526,0.022684,0.025427,0.021552,0.011637,0.039030,0.007615,0.023655,0.016856,0.013874,0.004904,0.024236,0.041991,0.014752,0.320470,0.053514,0.036298,0.366043,0.004335,0.094073,1.431406,0.499335,0.729705,0.525349,0.387075,0.358433,0.282123,0.352701,0.228613,0.265094,0.211010,0.194210,0.195530,0.021994,0.008950,0.021083,0.029628,0.017509,0.009756,0.025569,0.010877,0.026331,0.014163,0.010030,0.005173,0.010261,108_subset_train
0.087218,0.020367,3.018710,0.160659,0.175407,0.710402,0.009102,0.143281,-25.059991,3.031624,-1.160006,-0.198148,-0.076531,-0.335129,0.361586,-0.440970,-0.235477,-0.391429,-0.235447,-0.145262,0.027355,0.032455,0.010296,0.016970,0.020496,0.039828,0.024060,0.016900,0.003844,0.007080,0.005045,0.012974,0.011124,0.019110,0.038532,0.025305,0.216758,0.055233,0.041269,0.380640,0.005795,0.119484,1.423512,0.532167,0.585905,0.364399,0.533197,0.373395,0.373126,0.278573,0.228753,0.271594,0.296363,0.206874,0.154724,0.027026,0.013768,0.015411,0.018351,0.028161,0.027266,0.009678,0.004926,0.005446,0.004242,0.011822,0.013918,0.005108,108_subset_train
0.096642,0.008104,3.037990,0.188842,0.204136,0.666345,0.011965,0.165500,-26.272097,2.541711,-0.000542,-0.106927,-0.501212,0.483299,-0.058814,-0.123658,0.066478,-0.326242,0.114616,-0.273930,-0.182984,0.028893,0.003983,0.016937,0.011254,0.016202,0.003403,0.008899,0.001753,0.015712,0.034517,0.066545,0.004520,0.025964,0.057224,0.008755,0.285436,0.059800,0.033425,0.488440,0.007636,0.130990,1.031068,0.503796,0.424021,0.559472,0.291947,0.352434,0.207608,0.211378,0.224968,0.208436,0.225141,0.178289,0.216036,0.022850,0.006844,0.019238,0.011489,0.014769,0.003755,0.007010,0.001703,0.017718,0.021471,0.031869,0.011715,0.007184,108_subset_train
0.075675,0.021629,3.090667,0.156974,0.190265,0.383489,0.014651,0.100738,-25.252650,2.964829,0.027992,-0.453857,-0.494164,0.470804,-0.151743,0.127571,-0.164477,-0.077326,0.015693,-0.059815,-0.005049,0.009791,0.002008,0.013904,0.024943,0.019208,0.004191,0.012055,0.004508,0.025484,0.039488,0.040736,0.003909,0.022591,0.054778,0.019549,0.309995,0.057353,0.042061,0.393561,0.007367,0.100274,1.460289,0.574279,0.750518,0.442928,0.372221,0.363372,0.307917,0.293098,0.253021,0.215588,0.140757,0.243854,0.206464,0.010772,0.002189,0.013653,0.026837,0.019945,0.004891,0.013680,0.010960,0.026193,0.032959,0.028230,0.005293,0.008119,108_subset_train
0.079405,0.034249,2.972099,0.160456,0.185239,0.472373,0.013610,0.125972,-24.249121,2.953753,-0.294093,-0.663159,-0.502784,0.617945,-0.149739,0.036277,0.003198,-0.153499,-0.013695,-0.057007,0.093698,0.011471,0.007507,0.027617,0.051260,0.013601,0.009572,0.027713,0.011112,0.026915,0.009063,0.010379,0.002552,0.022133,0.035811,0.034574,0.222140,0.059204,0.041501,0.454672,0.007814,0.120107,1.264164,0.637580,0.519612,0.369508,0.525754,0.373409,0.333978,0.349450,0.234062,0.240345,0.150207,0.200563,0.169855,0.009656,0.008098,0.017384,0.055546,0.012141,0.010309,0.021717,0.019373,0.022735,0.007626,0.008054,0.002186,0.010795,108_subset_train
0.065081,0.018514,3.158834,0.160972,0.202251,0.426646,0.011780,0.082500,-25.878916,2.948578,-0.452417,-0.394690,-0.260842,0.163577,-0.161912,0.019234,-0.299545,-0.191071,-0.190324,-0.097609,0.001254,0.020927,0.006970,0.028897,0.037275,0.032206,0.022320,0.034666,0.006980,0.003177,0.013315,0.023845,0.006024,0.025336,0.012743,0.031997,0.098303,0.017759,0.025209,0.190874,0.007505,0.021090,2.191523,0.631344,0.511011,0.420226,0.092752,0.209822,0.553435,0.318441,0.216893,0.254370,0.338517,0.303161,0.282020,0.030280,0.005856,0.019949,0.032748,0.018146,0.030793,0.042478,0.007503,0.002471,0.017353,0.035938,0.005009,0.009417,108_subset_train
0.063621,0.061882,3.135282,0.204590,0.246912,0.332400,0.004820,0.050417,-24.441861,2.768776,0.673483,-0.150412,-0.101361,-0.327635,0.161489,-0.089192,-0.296399,-0.332782,-0.353825,-0.441423,-0.442797,0.119600,0.003200,0.119600,0.010773,0.013686,0.003558,0.015970,0.000562,0.001974,0.004844,0.007455,0.002317,0.045842,0.029025,0.064406,0.101338,0.045743,0.026572,0.239405,0.003433,0.022977,0.974350,0.458444,0.219754,0.289584,0.229530,0.104821,0.166120,0.087870,0.119889,0.151222,0.115509,0.212979,0.256539,0.064163,0.002581,0.024937,0.007484,0.011857,0.003555,0.018476,0.000535,0.001604,0.004612,0.002927,0.001620,0.011792,108_subset_train
0.084084,0.025919,3.059190,0.163267,0.190125,0.546432,0.013130,0.122312,-24.692860,2.953723,-0.150609,-0.437839,-0.195643,0.264279,-0.271131,-0.190321,0.003592,-0.238752,0.014977,0.055563,-0.121987,0.027621,0.002686,0.024598,0.014855,0.012330,0.006309,0.015475,0.016061,0.038278,0.019004,0.030850,0.008004,0.025325,0.055071,0.019616,0.226564,0.050337,0.032841,0.451502,0.006196,0.104778,1.286290,0.789030,0.626035,0.604833,0.363201,0.440729,0.276573,0.316362,0.382598,0.183396,0.216124,0.282718,0.271769,0.036045,0.003530,0.029964,0.017446,0.013917,0.006418,0.014775,0.023547,0.040883,0.013475,0.039839,0.014186,0.010678,108_subset_train
0.062578,0.025410,3.127814,0.144626,0.175905,0.443827,0.012686,0.101500,-24.749594,2.821609,0.103795,-0.099071,-0.227318,0.559987,-0.489649,0.199505,-0.253946,-0.076009,-0.145315,-0.171640,-0.189324,0.077207,0.002836,0.032160,0.007466,0.016876,0.017957,0.018288,0.002619,0.006804,0.018539,0.049639,0.002308,0.031533,0.026390,0.030703,0.251087,0.017341,0.012566,0.275562,0.010157,0.074542,1.922014,0.330542,0.462423,0.246386,0.319137,0.464604,0.332339,0.209080,0.169230,0.253021,0.265620,0.141486,0.222913,0.066035,0.002111,0.032637,0.005997,0.019062,0.018361,0.015847,0.002990,0.005269,0.022370,0.036058,0.002183,0.012101,108_subset_train
0.061952,0.072750,3.125851,0.148552,0.174919,0.642018,0.008211,0.117750,-22.724973,2.714311,-1.214565,0.472543,-0.401499,-0.129264,-0.196135,-0.350778,-0.303515,-0.316626,-0.514529,-0.405632,0.083255,0.016419,0.009575,0.049675,0.077218,0.056602,0.008044,0.008699,0.005779,0.006924,0.011574,0.002852,0.002801,0.036079,0.018130,0.051732,0.154798,0.016909,0.026613,0.164717,0.006079,0.025847,0.847234,0.403094,0.506120,0.157247,0.161344,0.231630,0.182359,0.167930,0.261409,0.244590,0.220018,0.193650,0.226910,0.016794,0.012610,0.034843,0.061669,0.066026,0.004705,0.005737,0.008011,0.006359,0.015847,0.001651,0.003322,0.011041,108_subset_train
0.095745,0.019061,2.989634,0.185458,0.193186,0.689511,0.011580,0.149562,-25.081261,2.468344,0.087675,-0.322308,-0.541736,0.168187,-0.190736,-0.153705,-0.203332,-0.106391,-0.100862,-0.100903,-0.124065,0.048777,0.007534,0.019332,0.017723,0.024079,0.014970,0.010211,0.002873,0.015824,0.014462,0.024144,0.004369,0.023394,0.067733,0.023562,0.294574,0.062400,0.036581,0.539058,0.008282,0.141167,1.883704,0.625254,0.588356,0.409884,0.325674,0.380718,0.357360,0.405301,0.290920,0.195280,0.207770,0.210581,0.205409,0.046976,0.009575,0.016994,0.023553,0.022669,0.024398,0.007373,0.003296,0.017804,0.014294,0.027200,0.004501,0.012468,108_subset_train
0.081665,0.036507,3.085752,0.165753,0.190428,0.573701,0.011843,0.125562,-24.727619,2.852873,-1.007159,-0.183698,-0.450147,-0.076376,-0.015021,0.135560,-0.220576,-0.235802,-0.219870,-0.508104,-0.297260,0.029277,0.020592,0.023574,0.040608,0.015864,0.014741,0.011741,0.006027,0.010841,0.005581,0.005834,0.010147,0.022786,0.044222,0.035146,0.297974,0.052600,0.041022,0.393085,0.006143,0.111572,2.110419,0.666902,0.693544,0.373605,0.442460,0.419685,0.296763,0.236905,0.253914,0.209463,0.252954,0.346405,0.323422,0.023357,0.023305,0.012240,0.037103,0.016566,0.026087,0.016886,0.007767,0.012344,0.007489,0.004710,0.010907,0.012355,108_subset_train
0.064143,0.034568,2.876184,0.143818,0.183836,0.401145,0.009628,0.101875,-23.757952,3.106770,-0.217515,-0.181787,-0.726415,0.430844,-0.149579,0.044586,-0.142255,-0.331935,-0.189703,-0.133392,-0.358091,0.097819,0.008983,0.042147,0.011613,0.020640,0.016820,0.015748,0.002673,0.007853,0.003089,0.009743,0.015531,0.030176,0.023101,0.032154,0.242243,0.032312,0.021039,0.338772,0.005871,0.060270,0.868038,0.580028,0.310134,0.441680,0.174732,0.182721,0.135136,0.284877,0.199892,0.132432,0.063300,0.176380,0.241782,0.064445,0.003906,0.022483,0.007639,0.019215,0.016620,0.009593,0.002002,0.006353,0.000853,0.006462,0.009425,0.013780,108_subset_train
0.075928,0.035167,2.794532,0.168651,0.222101,0.290605,0.006191,0.071667,-24.156928,3.590757,-0.584200,-0.633032,-0.465481,0.087040,0.104911,0.172322,-0.361135,-0.516747,-0.023285,-0.095748,-0.021221,0.031563,0.006163,0.049765,0.020006,0.022908,0.020203,0.018914,0.004763,0.006731,0.006451,0.007735,0.009198,0.014986,0.023243,0.034639,0.481458,0.033881,0.036217,0.085885,0.003581,0.005713,1.584575,0.479983,0.313083,0.301558,0.199849,0.393027,0.077258,0.210431,0.152578,0.145918,0.119098,0.150932,0.105353,0.018032,0.003962,0.021771,0.007245,0.010531,0.011210,0.012426,0.003808,0.004722,0.003347,0.003556,0.007543,0.005533,108_subset_train
0.117178,0.023438,3.008110,0.229694,0.214705,0.978662,0.006530,0.275625,-24.658514,2.088128,-0.012609,-0.933339,-0.860478,0.556731,-0.244757,0.538402,-0.277339,-0.165877,-0.244848,-0.135911,-0.193710,0.044317,0.013507,0.018328,0.005878,0.014491,0.034375,0.013659,0.003250,0.008887,0.003604,0.006526,0.010111,0.018873,0.031044,0.024525,0.443767,0.042079,0.038073,0.274020,0.002894,0.111878,1.789609,0.503758,0.995516,0.494967,0.458156,0.563909,0.469438,0.188730,0.229534,0.300778,0.228289,0.175711,0.339365,0.031572,0.012681,0.008593,0.004013,0.010727,0.045587,0.009976,0.004780,0.009929,0.004881,0.002643,0.006666,0.009559,108_subset_train
0.078536,0.009283,2.819023,0.180202,0.204743,0.643930,0.011682,0.122500,-25.797551,2.366689,-0.469189,-0.515672,-0.868817,0.026481,-0.017321,0.204438,-0.065743,-0.212553,-0.182324,-0.184692,-0.143250,0.025379,0.032614,0.017176,0.015407,0.023288,0.007477,0.015711,0.003654,0.006956,0.007334,0.006587,0.006578,0.014298,0.027540,0.005729,0.499549,0.041671,0.032890,0.453632,0.008625,0.066356,2.489884,0.448041,0.559543,0.453799,0.586167,0.183861,0.226008,0.107762,0.167993,0.194227,0.180052,0.196730,0.058881,0.020195,0.029547,0.005671,0.009545,0.008430,0.002030,0.019742,0.004011,0.006820,0.005733,0.004968,0.006525,0.005475,108_subset_train
0.078536,0.009282,2.819037,0.180213,0.204757,0.643871,0.011682,0.122500,-25.797748,2.366712,-0.469090,-0.515708,-0.868836,0.026306,-0.017281,0.204545,-0.065904,-0.212619,-0.182055,-0.184760,-0.143300,0.025379,0.032615,0.017174,0.015402,0.023290,0.007478,0.015724,0.003649,0.006958,0.007331,0.006591,0.006578,0.014300,0.027540,0.005728,0.499565,0.041690,0.032912,0.453568,0.008624,0.066356,2.490080,0.448037,0.559599,0.453874,0.586068,0.183723,0.225971,0.107532,0.167882,0.194119,0.180469,0.196679,0.058978,0.020197,0.029546,0.005667,0.009535,0.008427,0.002031,0.019765,0.004012,0.006822,0.005736,0.004974,0.006524,0.005476,108_subset_train
0.064304,0.004318,3.056966,0.152343,0.182120,0.428141,0.013478,0.090125,-27.145092,2.784404,-0.312175,-0.435696,-0.281517,0.348116,-0.306449,-0.069309,-0.115643,-0.065840,-0.133449,-0.283327,-0.288650,0.065665,0.011960,0.036326,0.013679,0.012032,0.008767,0.012024,0.012333,0.017118,0.010793,0.026530,0.006887,0.029179,0.018272,0.003600,0.219886,0.032381,0.032335,0.236165,0.007326,0.031580,1.281294,0.620043,0.589260,0.501080,0.503851,0.306101,0.252458,0.273191,0.227800,0.220890,0.196093,0.253786,0.307734,0.056153,0.016026,0.028232,0.013773,0.012441,0.010771,0.011679,0.018961,0.020957,0.010422,0.021386,0.007466,0.010930,108_subset_train
0.084272,0.031293,3.087087,0.168629,0.183539,0.748656,0.005119,0.120417,-23.846465,2.307209,0.131964,-0.553455,-0.458192,0.124894,-0.364325,0.403303,-0.300371,-0.266224,-0.595705,-0.072020,-0.213702,0.062021,0.009110,0.057958,0.016840,0.020396,0.019393,0.025943,0.001730,0.006473,0.002556,0.007267,0.006284,0.025222,0.023732,0.034411,0.143096,0.011542,0.006909,0.409639,0.002649,0.067057,1.091983,0.427295,0.588422,0.562148,0.223717,0.234703,0.300114,0.311135,0.383261,0.157838,0.249818,0.207869,0.156627,0.031204,0.009925,0.037603,0.012212,0.014495,0.010449,0.030003,0.001648,0.006470,0.001352,0.002776,0.003146,0.008047,108_subset_train
0.065947,0.047386,3.159689,0.145843,0.183908,0.332975,0.010446,0.094271,-23.737151,3.313168,-0.456487,-0.365633,-0.622846,-0.114166,0.011134,0.011114,-0.267164,-0.364093,-0.324572,-0.141951,-0.245925,0.034458,0.011984,0.049468,0.052582,0.023026,0.016353,0.011894,0.001672,0.005121,0.002995,0.004659,0.009736,0.026963,0.061781,0.030892,0.133939,0.056597,0.040325,0.393054,0.006451,0.104604,0.868544,0.589101,0.526735,0.255405,0.342368,0.257497,0.173894,0.233703,0.251882,0.159708,0.157885,0.253972,0.170668,0.032416,0.011383,0.029342,0.028942,0.013599,0.014437,0.007475,0.002143,0.005754,0.002398,0.002247,0.011542,0.011419,108_subset_train
0.075250,0.023789,2.956054,0.156036,0.184099,0.496865,0.007535,0.094687,-24.103617,2.965968,-0.533681,-0.449037,-0.170693,0.019597,-0.261360,-0.171376,-0.341129,-0.061050,-0.247267,-0.123945,-0.233711,0.045397,0.008795,0.029296,0.025395,0.024804,0.027868,0.017484,0.004597,0.025904,0.006763,0.015517,0.004355,0.018265,0.016514,0.018962,0.286674,0.018156,0.019235,0.136389,0.003959,0.018305,1.988125,0.467364,0.463496,0.617643,0.393599,0.447294,0.251750,0.311315,0.219612,0.161975,0.127710,0.175589,0.139136,0.024421,0.005110,0.012591,0.022169,0.015065,0.016708,0.018712,0.004742,0.012181,0.004064,0.016079,0.002516,0.004270,108_subset_train
0.140003,0.025848,3.048699,0.213776,0.208033,0.829657,0.013898,0.218594,-25.463764,2.414648,-0.359285,-0.507332,-0.225020,0.162958,-0.085368,-0.102406,-0.118591,-0.065870,-0.046289,-0.112951,-0.396545,0.046710,0.002937,0.013297,0.006914,0.008347,0.005491,0.013953,0.002470,0.011494,0.013125,0.027440,0.021218,0.020298,0.119120,0.028404,0.336366,0.105867,0.055884,0.707965,0.011358,0.230385,1.324055,0.683569,0.699045,0.421738,0.279401,0.426781,0.219946,0.237173,0.170805,0.194787,0.177590,0.247467,0.268030,0.036195,0.004067,0.015254,0.009042,0.010579,0.004875,0.014200,0.002253,0.017718,0.013440,0.024055,0.021674,0.009314,108_subset_train
0.101220,0.019261,2.951037,0.205558,0.206669,0.648783,0.009599,0.146094,-24.837073,2.242502,-0.413146,-0.921114,-0.729433,0.298997,-0.143582,0.025613,-0.127407,-0.155383,-0.137697,0.015113,-0.007086,0.013739,0.014365,0.013713,0.011795,0.024345,0.017901,0.009519,0.004821,0.006113,0.017159,0.006614,0.004876,0.014978,0.040208,0.025990,0.257769,0.065624,0.050245,0.294640,0.004347,0.114660,1.547555,0.628816,0.725828,0.526254,0.237212,0.387007,0.386918,0.371389,0.220543,0.283934,0.258352,0.284781,0.313389,0.011885,0.025522,0.016632,0.012090,0.023889,0.021475,0.007516,0.006778,0.004696,0.019791,0.009303,0.004348,0.005955,108_subset_train
0.074546,0.023400,3.031742,0.143262,0.164390,0.612544,0.010823,0.112031,-23.969663,2.919148,-0.810732,-0.280238,-0.514441,-0.070720,-0.030296,-0.192580,-0.259494,-0.225845,-0.080935,-0.065884,-0.155030,0.036836,0.014501,0.020872,0.025089,0.023801,0.029897,0.027589,0.005728,0.010861,0.005475,0.007139,0.006250,0.018790,0.024764,0.020231,0.201372,0.035877,0.026993,0.464860,0.005087,0.056701,1.087735,0.696942,0.802018,0.403739,0.647009,0.301595,0.274921,0.236779,0.223461,0.202754,0.266776,0.167567,0.159972,0.029931,0.010647,0.010687,0.034183,0.018150,0.030293,0.016718,0.006553,0.006884,0.003815,0.004376,0.005578,0.008476,108_subset_train
0.079127,0.025132,2.979019,0.166086,0.192900,0.446330,0.010842,0.103056,-24.766716,2.887949,-0.013279,-0.722009,-0.740158,0.401176,-0.318987,0.107499,-0.257522,-0.326734,-0.290652,-0.270596,-0.199171,0.065188,0.011837,0.033360,0.019822,0.026932,0.022526,0.016292,0.001618,0.007384,0.004981,0.007315,0.007325,0.024034,0.054194,0.032588,0.355896,0.068258,0.038788,0.487568,0.005034,0.121391,1.633658,0.652028,0.518504,0.294210,0.475904,0.530616,0.328119,0.201476,0.229876,0.240108,0.215598,0.181034,0.179989,0.040498,0.014940,0.030363,0.014517,0.029622,0.016159,0.015640,0.001730,0.005897,0.005029,0.004846,0.008899,0.008208,108_subset_train
0.120776,0.025917,2.988493,0.227203,0.210878,1.068842,0.009695,0.295625,-23.676009,2.658465,0.347787,-0.763135,-0.059320,-0.105679,-0.238975,0.016987,-0.149358,-0.065147,-0.178118,-0.061416,0.092929,0.025046,0.002356,0.016964,0.015109,0.013741,0.035154,0.023708,0.001791,0.014373,0.013781,0.022659,0.004925,0.018381,0.076553,0.015702,0.118740,0.092407,0.026593,0.847317,0.008974,0.232442,0.822710,0.862999,0.045779,0.423796,0.172908,0.251908,0.277136,0.229115,0.449959,0.187612,0.071057,0.080610,0.237704,0.010636,0.001671,0.007145,0.009265,0.005650,0.048977,0.018164,0.000782,0.009368,0.013719,0.027209,0.002894,0.008742,108_subset_train
0.055799,0.039738,3.056571,0.155247,0.198576,0.287352,0.012002,0.069375,-23.998573,3.181464,0.368444,-0.353146,-0.449037,0.028023,-0.229924,0.029360,-0.223542,-0.014999,-0.219290,-0.081604,-0.288377,0.048773,0.006279,0.036368,0.014846,0.025104,0.009335,0.017831,0.001487,0.017143,0.026860,0.043477,0.004316,0.026120,0.016290,0.034453,0.219828,0.041561,0.039214,0.197553,0.005525,0.026480,1.219253,0.506283,0.369017,0.377823,0.255484,0.281913,0.264384,0.225909,0.373802,0.168429,0.190724,0.137792,0.160017,0.042282,0.005950,0.046837,0.009708,0.018445,0.011461,0.015217,0.001528,0.017599,0.019400,0.033236,0.005089,0.009156,108_subset_train
0.055069,0.080909,2.920900,0.140741,0.189181,0.228799,0.015483,0.050625,-23.374237,2.985962,0.788648,-0.092471,-0.198356,-0.022162,-0.066316,-0.602957,0.218066,-0.005566,-0.265484,0.002789,-0.147249,0.059283,0.001069,0.019224,0.008855,0.010599,0.003361,0.011005,0.000547,0.037982,0.025761,0.069528,0.001489,0.034096,0.025527,0.059573,0.444908,0.020964,0.014821,0.175321,0.010134,0.013679,0.736827,0.439128,0.187385,0.242864,0.227220,0.167641,0.144515,0.168293,0.196131,0.213672,0.076711,0.115954,0.151404,0.061947,0.000821,0.020927,0.013891,0.009907,0.002481,0.007209,0.000401,0.058868,0.017986,0.039533,0.001244,0.012562,108_subset_train
0.086571,0.005244,2.950838,0.175290,0.192350,0.732478,0.010287,0.151925,-26.833998,2.546801,-0.425922,-0.244227,-0.247422,0.451114,-0.236897,-0.020902,-0.013791,-0.033175,-0.112805,-0.118039,-0.204867,0.045522,0.005561,0.023197,0.011416,0.013111,0.006797,0.029063,0.006972,0.017072,0.016103,0.035819,0.006680,0.023695,0.039193,0.006898,0.335511,0.052801,0.038728,0.446521,0.005246,0.111069,1.517740,0.599708,0.667593,0.514004,0.269805,0.320403,0.307200,0.289377,0.241373,0.230139,0.166008,0.228962,0.199303,0.036131,0.006459,0.018438,0.011924,0.009487,0.005653,0.028680,0.009984,0.023047,0.011299,0.030851,0.007067,0.011531,108_subset_train
0.164549,0.022036,3.056673,0.258531,0.236762,0.908969,0.011821,0.323479,-25.266831,2.493625,-0.410869,-0.532187,-0.671605,0.226531,0.198830,0.143345,-0.109434,-0.140792,-0.250600,0.077638,-0.173572,0.037098,0.011269,0.020648,0.006626,0.023485,0.018463,0.010291,0.001548,0.004256,0.012866,0.013149,0.010937,0.018866,0.120327,0.020544,0.309707,0.110923,0.058038,0.602003,0.009443,0.278388,1.569212,0.528232,0.514432,0.445747,0.328134,0.347923,0.359440,0.225237,0.198336,0.145426,0.194928,0.184271,0.227204,0.028078,0.012974,0.018143,0.006147,0.030826,0.024375,0.007499,0.001747,0.004998,0.017276,0.010693,0.013125,0.009988,108_subset_train
0.092616,0.051110,3.093284,0.159514,0.172108,0.924461,0.006726,0.168333,-22.097083,2.355959,-0.528110,0.479174,-0.511321,0.412142,-0.161855,-0.096544,-0.045749,-0.020628,-0.216892,-0.254795,-0.187855,0.042858,0.004324,0.022423,0.022656,0.011412,0.008803,0.028619,0.003047,0.009787,0.015036,0.052414,0.001944,0.021239,0.026989,0.034277,0.118688,0.023593,0.020975,0.315502,0.003632,0.058873,0.613402,0.339825,0.589048,0.217920,0.368968,0.475451,0.542284,0.236713,0.179860,0.132490,0.264569,0.135765,0.228148,0.035571,0.002614,0.009306,0.018288,0.007799,0.005205,0.018126,0.002191,0.007157,0.006552,0.032931,0.000968,0.007264,108_subset_train
0.070713,0.063928,2.976954,0.142192,0.161960,0.541685,0.011968,0.106667,-23.666000,2.788159,-0.683174,0.043974,-0.282883,0.116991,-0.310747,-0.148884,-0.122703,0.086089,0.223483,-0.142438,0.011038,0.025323,0.004060,0.022419,0.010961,0.007853,0.009317,0.013468,0.005186,0.030582,0.020026,0.037254,0.007557,0.021892,0.023534,0.046262,0.672075,0.048475,0.050699,0.277448,0.009635,0.044468,2.047054,0.472600,0.820653,0.565950,0.324105,0.445843,0.330036,0.388109,0.329481,0.234444,0.287253,0.309440,0.157512,0.041121,0.007860,0.021129,0.014756,0.006317,0.012321,0.012859,0.006034,0.037461,0.017910,0.048905,0.006442,0.013275,108_subset_train
0.106383,0.049335,3.101378,0.179057,0.193866,0.864740,0.009440,0.143250,-22.623265,2.142424,-0.456585,0.031308,-0.097485,0.384292,-0.500894,-0.277237,-0.059042,-0.144015,0.029623,0.012547,-0.274789,0.019254,0.002801,0.007481,0.011505,0.010803,0.005334,0.010073,0.003031,0.032669,0.020449,0.047549,0.005534,0.019273,0.074044,0.032056,0.275291,0.037578,0.034979,0.460350,0.005330,0.084143,0.851931,0.611491,0.491232,0.354733,0.257775,0.307609,0.341742,0.265164,0.352892,0.395795,0.226336,0.073979,0.331879,0.012407,0.002442,0.005521,0.012601,0.011009,0.008054,0.010688,0.004085,0.028923,0.010990,0.039866,0.006123,0.007676,108_subset_train
